Recipe_id,Recipe,Ingredients,Link,Cuisine,Easy
110,Southwestern Salad With Avocado Dressing,"['bean', 'scallion', ' lettuce', 'lime', 'cilantro', 'onion', 'oil', 'garlic', 'avocado', 'corn', 'tomato', 'bell pepper']",https://tasty.co/recipe/southwestern-salad-with-avocado-dressing,american,Yes
111,Chicken Pot Pie by Wolfgang Puck,"['cream wash', 'truffle', 'cayenne', 'butter', 'puff pastry', 'potato', 'flour', 'carrot', 'pea pea', 'egg', 'broth']",https://tasty.co/recipe/chicken-pot-pie-by-wolfgang-puck,american,No
112,Grilled Cheese Roll-ups,"['butter', 'cheese', 'bread', 'tomato soup']",https://tasty.co/recipe/grilled-cheese-roll-ups,american,Yes
113,Chicken Fajita Salad,"['chicken breast', 'cumin', 'lettuce', 'canola', 'chili', 'onion', 'oil', 'lime juice', 'avocado', 'brown sugar', 'bell pepper']",https://tasty.co/recipe/chicken-fajita-salad,american,Yes
113,Chicken Fajita Salad,"['chicken breast', 'cumin', 'lettuce', 'canola', 'chili', 'onion', 'oil', 'lime juice', 'avocado', 'brown sugar', 'bell pepper']",https://tasty.co/recipe/chicken-fajita-salad,latin_american,Yes
114,"Zucchini ""Enchiladas""","['bean', 'cumin', 'heavy cream', 'lime', 'cilantro', 'onion', 'oil', 'chili powder', 'garlic', 'corn', 'zucchini', 'enchilada sauce', 'cheese']",https://tasty.co/recipe/zucchini-enchiladas,latin_american,Yes
114,"Zucchini ""Enchiladas""","['bean', 'cumin', 'heavy cream', 'lime', 'cilantro', 'onion', 'oil', 'chili powder', 'garlic', 'corn', 'zucchini', 'enchilada sauce', 'cheese']",https://tasty.co/recipe/zucchini-enchiladas,american,Yes
115,One-pan Chicken Sausage & Veggies,"['squash', 'sausage', 'oil', 'rice', 'zucchini']",https://tasty.co/recipe/one-pan-chicken-sausage-veggies,american,Yes
116,Avocado And Tomato Salad,"['cherry tomato', 'lime', 'parsley', 'onion', 'avocado']",https://tasty.co/recipe/avocado-and-tomato-salad,american,Yes
118,Chicken Tortilla Bowl Soup,"['bean', 'jalapeno', 'chicken breast', 'cumin', 'chicken stock', 'cilantro', 'tortilla', 'onion', 'oil', 'garlic', 'avocado', 'corn', 'tomato', 'oregano', 'enchilada sauce', 'cheese']",https://tasty.co/recipe/chicken-tortilla-bowl-soup,american,Yes
118,Chicken Tortilla Bowl Soup,"['bean', 'jalapeno', 'chicken breast', 'cumin', 'chicken stock', 'cilantro', 'tortilla', 'onion', 'oil', 'garlic', 'avocado', 'corn', 'tomato', 'oregano', 'enchilada sauce', 'cheese']",https://tasty.co/recipe/chicken-tortilla-bowl-soup,latin_american,Yes
119,Slow Cooker Chicken Fajita Bowls,"['heavy cream', 'lime', 'cilantro', 'guacamole', 'taco', 'onion', 'rice', 'garlic', 'breast half', 'tomato', 'cheese', 'bell pepper']",https://tasty.co/recipe/slow-cooker-chicken-fajita-bowls,american,No
119,Slow Cooker Chicken Fajita Bowls,"['heavy cream', 'lime', 'cilantro', 'guacamole', 'taco', 'onion', 'rice', 'garlic', 'breast half', 'tomato', 'cheese', 'bell pepper']",https://tasty.co/recipe/slow-cooker-chicken-fajita-bowls,latin_american,No
120,Roasted Veggie Salad With Maple Balsamic Vinaigrette,"['brussels', 'vinaigrette', 'maple syrup', 'potato', 'onion', 'oil', 'spinach salad base', 'oregano', 'cheese', 'bell pepper']",https://tasty.co/recipe/roasted-veggie-salad-with-maple-balsamic-vinaigrette,american,Yes
121,Cajun-Style Chicken Salad,"['bean', 'chicken breast', 'paprika', 'yogurt', 'lettuce', 'cherry tomato', 'cayenne', 'onion', 'oil', 'garlic', 'lime juice', 'avocado', 'thyme', 'oregano']",https://tasty.co/recipe/cajun-style-chicken-salad,american,Yes
122,Southwestern Taco Salad,"['bean', 'chicken breast', 'cheddar jack', 'cumin', 'lettuce', 'cherry tomato', 'cilantro', 'oil', 'garlic', 'lime juice', 'avocado', 'corn', 'tortilla', 'packet taco', 'yogurt plain']",https://tasty.co/recipe/southwestern-taco-salad,american,Yes
122,Southwestern Taco Salad,"['bean', 'chicken breast', 'cheddar jack', 'cumin', 'lettuce', 'cherry tomato', 'cilantro', 'oil', 'garlic', 'lime juice', 'avocado', 'corn', 'tortilla', 'packet taco', 'yogurt plain']",https://tasty.co/recipe/southwestern-taco-salad,latin_american,Yes
126,Beef & Bean Burritos,"['flour tortilla', 'bean', 'taco', 'beef', 'cheese']",https://tasty.co/recipe/beef-bean-burritos,latin_american,Yes
127,Mediterranean Meal Prep,"['grape tomato', 'tarragon', 'cumin', 'kalamata', 'chickpea', 'lemon', 'parsley', 'thyme', 'paprika', 'quinoa', 'onion', 'broth', 'cheese', 'cucumber', 'oil', 'garlic', 'leaf']",https://tasty.co/recipe/mediterranean-meal-prep,greek,Yes
128,Beer-Battered Shrimp Tacos,"['lime lime juice', 'corn tortilla', 'jalapeno', 'paprika', 'radish', 'heavy cream', 'cayenne', 'cilantro', 'guacamole', 'beer', 'shrimp', 'oil', 'flour', 'cabbage', 'lime juice', 'lime zest']",https://tasty.co/recipe/beer-battered-shrimp-tacos,latin_american,Yes
128,Beer-Battered Shrimp Tacos,"['lime lime juice', 'corn tortilla', 'jalapeno', 'paprika', 'radish', 'heavy cream', 'cayenne', 'cilantro', 'guacamole', 'beer', 'shrimp', 'oil', 'flour', 'cabbage', 'lime juice', 'lime zest']",https://tasty.co/recipe/beer-battered-shrimp-tacos,american,Yes
129,Easy Pan Steaks,"['butter', 'filet mignon steak', 'oil', 'garlic', 'rosemary']",https://tasty.co/recipe/easy-pan-steaks-by-ayesha-curry,american,Yes
130,Slow-Cooker Tuscan White Bean Soup,"['celery', 'onion', 'garlic', 'thyme', 'carrot', 'stock', 'tomato', 'kale', 'oregano']",https://tasty.co/recipe/slow-cooker-tuscan-white-bean-soup,italian,Yes
131,Sweet Potato Mushroom Penne,"['butter', 'mushroom trumpet cremini', 'chicken stock', 'penne', 'wine vinegar', 'sweet potato', 'oil', 'chive', 'sage', 'amaretti', 'cheese']",https://tasty.co/recipe/sweet-potato-mushroom-penne,american,Yes
131,Sweet Potato Mushroom Penne,"['butter', 'mushroom trumpet cremini', 'chicken stock', 'penne', 'wine vinegar', 'sweet potato', 'oil', 'chive', 'sage', 'amaretti', 'cheese']",https://tasty.co/recipe/sweet-potato-mushroom-penne,italian,Yes
133,BBQ Chicken Tortilla Pizzas,"['flour tortilla', 'BBQ sauce', 'onion', 'cheese']",https://tasty.co/recipe/bbq-chicken-tortilla-pizzas,american,Yes
134,Chicken Fajita Tacos,"['corn tortilla', 'cumin', 'cream topping', 'onion', 'oil', 'chili powder', 'bell pepper']",https://tasty.co/recipe/chicken-fajita-tacos,american,Yes
134,Chicken Fajita Tacos,"['corn tortilla', 'cumin', 'cream topping', 'onion', 'oil', 'chili powder', 'bell pepper']",https://tasty.co/recipe/chicken-fajita-tacos,latin_american,Yes
135,How To Cook Filet Mignon,"['butter', 'filet mignon', 'oil', 'garlic', 'rosemary']",https://tasty.co/recipe/filet-mignon,american,No
138,Meatball Sub Boats,"['butter', 'roll', 'breadcrumb', 'parsley', 'oil', 'garlic', 'beef', 'marinara sauce', 'mozzarella', 'egg', 'cheese']",https://tasty.co/recipe/meatball-sub-boats,american,Yes
140,"Grilled Cheese ""Ravioli""","['butter', 'egg wash', 'cheddar', 'bread', 'tomato soup', 'cheese']",https://tasty.co/recipe/grilled-cheese-ravioli,american,Yes
141,Creamy Tuscan Chicken Rolls,"['butter', 'chicken breast', 'lemon juice', 'spaghetti', 'heavy cream', 'oil', 'shallot', 'onion', 'salad', 'flour', 'garlic', 'baby spinach', 'panko breadcrumb', 'tomato', 'egg', 'cheese']",https://tasty.co/recipe/creamy-tuscan-chicken-rolls,american,No
141,Creamy Tuscan Chicken Rolls,"['butter', 'chicken breast', 'lemon juice', 'spaghetti', 'heavy cream', 'oil', 'shallot', 'onion', 'salad', 'flour', 'garlic', 'baby spinach', 'panko breadcrumb', 'tomato', 'egg', 'cheese']",https://tasty.co/recipe/creamy-tuscan-chicken-rolls,italian,No
142,Enchiladas Verdes Con Pollo As Made By Cuco,"['corn tortilla', 'cilantro leaf stem leaf', 'serrano', 'onion', 'oil', 'husk', 'garlic', 'rotisserie chicken', 'queso fresco', 'crema', 'sodium chicken stock']",https://tasty.co/recipe/enchiladas-verdes-con-pollo-as-made-by-cuco,latin_american,No
143,Pizza Margherita,"['oil', 'sugar', 'basil', 'flour', 'garlic', 'yeast', 'tomato', 'cheese']",https://tasty.co/recipe/pizza-margherita,american,No
143,Pizza Margherita,"['oil', 'sugar', 'basil', 'flour', 'garlic', 'yeast', 'tomato', 'cheese']",https://tasty.co/recipe/pizza-margherita,italian,No
144,Chicken Meatball Soup,"['lemon juice', 'celery', 'ground chicken', 'chicken stock', 'parsley', 'onion', 'oil', 'chard', 'garlic', 'carrot', 'orzo pasta', 'bay leaf', 'egg', 'panko bread crumb', 'cheese']",https://tasty.co/recipe/chicken-meatball-soup,american,No
144,Chicken Meatball Soup,"['lemon juice', 'celery', 'ground chicken', 'chicken stock', 'parsley', 'onion', 'oil', 'chard', 'garlic', 'carrot', 'orzo pasta', 'bay leaf', 'egg', 'panko bread crumb', 'cheese']",https://tasty.co/recipe/chicken-meatball-soup,italian,No
146,Fresh Corn Chowder,"['milk', 'paprika', 'potato', 'onion', 'oil', 'garlic', 'corn kernel', 'bay leaf', 'thyme', 'broth', 'bell pepper']",https://tasty.co/recipe/fresh-corn-chowder,american,Yes
147,Rainbow Grilled Chicken Salad,"['chicken breast', 'jalapeno', 'cumin', 'heavy cream', 'lettuce', 'cilantro', 'bell pepper', 'onion', 'oil', 'lime juice', 'avocado', 'corn', 'tortilla', 'tomato', 'oregano', 'chili']",https://tasty.co/recipe/rainbow-grilled-chicken-salad,american,No
149,Pizza Bake Pockets,"['sugar', 'oil', 'flour', 'marinara sauce', 'pepperoni', 'yeast', 'cheese']",https://tasty.co/recipe/pizza-bake-pockets,american,Yes
149,Pizza Bake Pockets,"['sugar', 'oil', 'flour', 'marinara sauce', 'pepperoni', 'yeast', 'cheese']",https://tasty.co/recipe/pizza-bake-pockets,italian,Yes
150,Caprese Chicken Rollups,"['mozzarella package', 'chicken breast', 'vinegar', 'honey', 'leaf basil', 'oil', 'tomato']",https://tasty.co/recipe/caprese-chicken-roll-ups,american,No
153,Meatball Sub Bake,"['marinara sauce', 'mini meatball', 'biscuit', 'cheese']",https://tasty.co/recipe/meatball-sub-bake,american,Yes
154,Bacon And Egg Ramen,"['bacon', 'scallion', 'egg', 'package ramen']",https://tasty.co/recipe/bacon-and-egg-ramen,american,Yes
155,"Honey Mustard Chicken, Bacon, And Avocado Salad","['lemon', 'lettuce', 'honey', 'stone mustard', 'cherry tomato', 'bacon', 'dijon mustard', 'onion', 'oil', 'garlic', 'avocado', 'chicken thigh', 'egg']",https://tasty.co/recipe/honey-mustard-chicken-bacon-and-avocado-salad,american,No
157,Classic Pad Thai,"['turnip', 'bean sprout', 'onion chive', 'chicken breast', 'thai chile', 'lime', 'shallot', 'peanut', 'rice noodle', 'oil', 'garlic', 'palm sugar', 'tamarind paste', 'tofu', 'egg']",https://tasty.co/recipe/classic-pad-thai,thai,Yes
158,PastelÃ³n,"['tomato sauce', 'cumin', ' garlic', 'cilantro', 'culantro', 'oil', 'adobo', 'sazon goya powder saffron', 'round', 'ripe plantain', 'beef', 'oregano', 'egg', 'cheese', 'bell pepper']",https://tasty.co/recipe/pastelon,latin_american,No
159,Dairy-Free Fettuccine Alfredo Pasta,"['lemon juice', 'box fettuccine pasta', 'parsley', 'cashew', 'onion', 'garlic', 'yeast']",https://tasty.co/recipe/dairy-free-fettuccine-alfredo,italian,Yes
159,Dairy-Free Fettuccine Alfredo Pasta,"['lemon juice', 'box fettuccine pasta', 'parsley', 'cashew', 'onion', 'garlic', 'yeast']",https://tasty.co/recipe/dairy-free-fettuccine-alfredo,american,Yes
160,Ratatouille Lasagna,"['lasagna noodle', 'squash', 'parsley', 'rom', 'onion', 'eggplant', 'basil', 'oil', 'garlic', 'tomato', 'bell pepper', 'thyme', 'oregano', 'egg', 'zucchini', 'cheese']",https://tasty.co/recipe/ratatouille-lasagna,french,No
160,Ratatouille Lasagna,"['lasagna noodle', 'squash', 'parsley', 'rom', 'onion', 'eggplant', 'basil', 'oil', 'garlic', 'tomato', 'bell pepper', 'thyme', 'oregano', 'egg', 'zucchini', 'cheese']",https://tasty.co/recipe/ratatouille-lasagna,italian,No
160,Ratatouille Lasagna,"['lasagna noodle', 'squash', 'parsley', 'rom', 'onion', 'eggplant', 'basil', 'oil', 'garlic', 'tomato', 'bell pepper', 'thyme', 'oregano', 'egg', 'zucchini', 'cheese']",https://tasty.co/recipe/ratatouille-lasagna,american,No
161,Tom Yum Soup,"['cilantro leaf', 'coconut milk', 'agave', 'oil', 'cremini mushroom', 'garlic', 'lime juice', 'tofu', 'tomato', 'stalk lemongrass', 'galangal', 'broth', 'lime leaf']",https://tasty.co/recipe/tom-yum-soup,thai,No
162,Red Wine Spaghetti,"['butter', 'spaghetti', 'wine cabernet', 'oil', 'garlic', 'flatleaf parsley', 'cheese']",https://tasty.co/recipe/red-wine-spaghetti,american,No
162,Red Wine Spaghetti,"['butter', 'spaghetti', 'wine cabernet', 'oil', 'garlic', 'flatleaf parsley', 'cheese']",https://tasty.co/recipe/red-wine-spaghetti,italian,No
163,Orange Chicken (Inspired By Panda Express),"['cornstarch', 'chicken breast', 'sugar', 'vinegar', 'chili', 'ginger', 'rice wine', 'oil', 'flour', 'garlic', 'scallion', 'orange zest', 'egg']",https://tasty.co/recipe/orange-chicken-inspired-by-panda-express,chinese,No
163,Orange Chicken (Inspired By Panda Express),"['cornstarch', 'chicken breast', 'sugar', 'vinegar', 'chili', 'ginger', 'rice wine', 'oil', 'flour', 'garlic', 'scallion', 'orange zest', 'egg']",https://tasty.co/recipe/orange-chicken-inspired-by-panda-express,american,No
166,"Bacon, Lettuce, Tomato, And Avocado Salad","['lemon', 'lettuce', 'vinegar', 'cucumber', 'cherry tomato', 'oil', 'avocado', 'bacon', 'mustard']",https://tasty.co/recipe/bacon-lettuce-tomato-and-avocado-salad,american,Yes
167,Pizza Braid,"['butter', 'parsley', 'garlic', 'marinara sauce', 'mozzarella', 'pepperoni', 'puff pastry', 'cheese']",https://tasty.co/recipe/pizza-braid,american,No
168,Cheesy Camping Hot Dogs,"['hot dog', 'relish', 'ketchup', 'wooden skewer', 'onion', 'mustard']",https://tasty.co/recipe/cheesy-camping-hot-dogs,american,Yes
170,Pineapple Fried Rice,"['pineapple', 'vegetable', 'lime', 'chili', 'onion', 'spring', 'oil', 'rice', 'garlic', 'egg', 'prawn']",https://tasty.co/recipe/pineapple-fried-rice,thai,Yes
171,2-minute Sweet Potato Chips,['sweet potato'],https://tasty.co/recipe/2-minute-sweet-potato-chips,american,Yes
172,Tamagoyaki (Japanese Egg Omelet),"['oil brushing', 'sugar', 'dashi powder', 'egg']",https://tasty.co/recipe/tamagoyaki-japanese-egg-omelet,japanese,No
173,Vegan Pulled Pork Sandwiches,"['jackfruit fresh', 'worcestershire', 'paprika', 'cumin', 'coleslaw', 'liquid smoke', 'cayenne', 'onion', 'oil', 'chili powder', 'garlic', 'stock', 'bbq sauce']",https://tasty.co/recipe/vegan-pulled-pork-sandwiches,american,No
174,Cheesesteak Quesadilla,"['flour tortilla', 'skirt steak strip', 'parsley', 'onion', 'oil', 'cheese', 'bell pepper']",https://tasty.co/recipe/cheesesteak-quesadilla,american,Yes
174,Cheesesteak Quesadilla,"['flour tortilla', 'skirt steak strip', 'parsley', 'onion', 'oil', 'cheese', 'bell pepper']",https://tasty.co/recipe/cheesesteak-quesadilla,latin_american,Yes
175,Homemade Honey Mustard Chicken Salad,"['cherry tomato', 'honey', 'onion', 'oil', 'rotisserie chicken breast', 'mustard', 'lettuce', 'squeeze lemon juice', 'avocado', 'egg']",https://tasty.co/recipe/homemade-honey-mustard-chicken-salad,american,Yes
176,Falafel And Hummus In A Blender,"['yogurt', 'tahini', 'cumin', 'shallot', 'pita', 'parsley', 'virgin', 'dill', 'paprika', 'onion', 'flour', 'jarred', 'lemon juice', 'cherry tomato', 'cucumber', 'coriander', 'oil', 'garlic', 'leaf']",https://tasty.co/recipe/falafel-and-hummus-in-a-blender,middle_eastern,No
177,Homemade Vs. Store-bought: Pasta,"['flour', 'egg']",https://tasty.co/recipe/homemade-vs-store-bought-pasta,italian,Yes
179,Veggie-Packed One-Pot Split Pea Soup,"['sourdough loaf', 'turmeric', 'celery', 'potato', 'onion', 'oil', 'garlic', 'carrot', 'stock', 'bay leaf', 'thyme', 'split pea']",https://tasty.co/recipe/veggie-packed-one-pot-split-pea-soup,american,Yes
180,"Beans, Rice & Cheese Burritos","['flour tortilla', 'rice', 'bean', 'cheese']",https://tasty.co/recipe/beans-rice-cheese-burritos,latin_american,Yes
181,Asian Chicken Chopped Salad,"['chicken breast', 'rice vinegar', 'sugar', 'cilantro', 'ginger', 'onion', 'wonton chip', 'garlic', 'cabbage', 'lettuce', 'carrot', 'almond slice', 'oil']",https://tasty.co/recipe/asian-chicken-chopped-salad,american,Yes
182,Homemade Falafel,"['lemon juice', 'bread crumb', 'cumin', 'cucumber', 'parsley', 'onion', 'oil', 'garlic', 'pita bread', 'tomato', 'tahini sauce']",https://tasty.co/recipe/homemade-falafel,middle_eastern,No
182,Homemade Falafel,"['lemon juice', 'bread crumb', 'cumin', 'cucumber', 'parsley', 'onion', 'oil', 'garlic', 'pita bread', 'tomato', 'tahini sauce']",https://tasty.co/recipe/homemade-falafel,middle_eastern,No
184,Buffalo Cauliflower Tacos,"['milk', 'paprika', 'honey', 'tortilla', 'oil', 'flour', ' cauliflower']",https://tasty.co/recipe/buffalo-cauliflower-tacos,american,Yes
184,Buffalo Cauliflower Tacos,"['milk', 'paprika', 'honey', 'tortilla', 'oil', 'flour', ' cauliflower']",https://tasty.co/recipe/buffalo-cauliflower-tacos,latin_american,Yes
185,"Chicken, Rice & Bean Burritos","['flour tortilla', 'bean', 'rice', 'rotisserie chicken', 'cheese']",https://tasty.co/recipe/chicken-rice-bean-burritos,latin_american,Yes
186,Vegan Fettuccine Alfredo Pasta,"['lemon juice', 'fettuccine pasta', 'cashew', 'potato', 'onion', 'basil', 'oregano', 'thyme', 'garlic', 'yeast', 'truffle oil']",https://tasty.co/recipe/vegan-fettuccine-alfredo,italian,Yes
186,Vegan Fettuccine Alfredo Pasta,"['lemon juice', 'fettuccine pasta', 'cashew', 'potato', 'onion', 'basil', 'oregano', 'thyme', 'garlic', 'yeast', 'truffle oil']",https://tasty.co/recipe/vegan-fettuccine-alfredo,american,Yes
187,Hearty Roasted Veggie Salad,"['beet', 'lemon juice', 'walnut', 'vinegar', 'parsley', 'dijon mustard', 'onion', 'sweet potato', 'oil', 'parsnip', 'carrot', 'cheese']",https://tasty.co/recipe/hearty-roasted-veggie-salad,american,Yes
188,Hot Cheeto Burrito,"['flank steak', 'taco', 'cheetos bag', 'lime juice', 'avocado', 'sour cream', 'canola oi', 'cheese']",https://tasty.co/recipe/hot-cheeto-burrito,latin_american,Yes
188,Hot Cheeto Burrito,"['flank steak', 'taco', 'cheetos bag', 'lime juice', 'avocado', 'sour cream', 'canola oi', 'cheese']",https://tasty.co/recipe/hot-cheeto-burrito,american,Yes
189,Microwave 4-minute Chicken Quesadilla,"['chicken strip chicken', 'flour tortilla', 'taco', 'cheese', 'bell pepper']",https://tasty.co/recipe/microwave-4-minute-chicken-quesadilla,american,Yes
189,Microwave 4-minute Chicken Quesadilla,"['chicken strip chicken', 'flour tortilla', 'taco', 'cheese', 'bell pepper']",https://tasty.co/recipe/microwave-4-minute-chicken-quesadilla,latin_american,Yes
190,Taco Pie,"['butter', 'bean', 'salsa', 'heavy cream', 'onion', 'taco', 'flour', 'beef', 'tomato', 'lettuce', 'cheese']",https://tasty.co/recipe/taco-pie,american,Yes
190,Taco Pie,"['butter', 'bean', 'salsa', 'heavy cream', 'onion', 'taco', 'flour', 'beef', 'tomato', 'lettuce', 'cheese']",https://tasty.co/recipe/taco-pie,latin_american,Yes
190,Taco Pie,"['butter', 'bean', 'salsa', 'heavy cream', 'onion', 'taco', 'flour', 'beef', 'tomato', 'lettuce', 'cheese']",https://tasty.co/recipe/taco-pie,latin_american,Yes
191,Teriyaki Chicken Skewers,"['bamboo skewer minute', 'pineapple', 'sesame seed', 'onion', 'chicken thigh', 'brown sugar']",https://tasty.co/recipe/teriyaki-chicken-skewers,american,Yes
191,Teriyaki Chicken Skewers,"['bamboo skewer minute', 'pineapple', 'sesame seed', 'onion', 'chicken thigh', 'brown sugar']",https://tasty.co/recipe/teriyaki-chicken-skewers,japanese,Yes
192,Chili Cheese Dog Bake,"['hot dog', 'butter', 'parsley', 'pizza dough', 'chili', 'cheese']",https://tasty.co/recipe/chili-cheese-dog-bake,american,Yes
193,"Chicken, Cranberry, And Pear Spinach Salad","['cranberry', 'chicken breast', 'paprika', 'walnut', 'honey', 'apple cider vinegar', 'dijon mustard', 'oil', 'pear', 'baby spinach']",https://tasty.co/recipe/chicken-cranberry-and-pear-spinach-salad,american,Yes
195,The Ultimate Grilled Cheese And Tomato Soup Bowl,"['butter', 'heavy cream', 'bread', 'onion', 'oil', 'garlic', 'bowl', 'tomato', 'chicken broth', 'oregano', 'egg', 'cheese']",https://tasty.co/recipe/the-ultimate-grilled-cheese-and-tomato-soup-bowl,american,No
